system:index,area_m2,.geo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336424,2614.825012,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,13.013354531869037],[77.65136130610398,13.012815542698565],[77.65190029527444,13.012815542698565],[77.65190029527444,13.013085037283801],[77.65163080068922,13.013085037283801],[77.65163080068922,13.013354531869037],[77.65136130610398,13.013354531869037]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336519,1743.04071,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.65136130610398,13.038687022881208],[77.6516308006892,13.038687022881208],[77.6516308006892,13.038956517466444],[77.65136130610398,13.038956517466444],[77.65136130610398,13.038687022881208]]],[[[77.65109181151874,13.038417528295971],[77.65136130610398,13.038417528295971],[77.65136130610398,13.038687022881208],[77.65109181151874,13.038687022881208],[77.65109181151874,13.038417528295971]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336963,3484.434692,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,13.15753413497022],[77.65163080068922,13.15753413497022],[77.65163080068922,13.158612113311165],[77.65136130610398,13.158612113311165],[77.65136130610398,13.15753413497022]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336980,1742.182739,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65109181151874,13.162924026674938],[77.65163080068922,13.162924026674938],[77.65163080068922,13.163193521260174],[77.65109181151874,13.163193521260174],[77.65109181151874,13.162924026674938]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337081,2612.993774,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,13.189603990613287],[77.65163080068922,13.189603990613287],[77.65163080068922,13.190412474368996],[77.65136130610398,13.190412474368996],[77.65136130610398,13.189603990613287]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335851,2616.404846,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,12.858664639943656],[77.65136130610398,12.85839514535842],[77.65163080068922,12.85839514535842],[77.65163080068922,12.858125650773184],[77.65190029527444,12.858125650773184],[77.65190029527444,12.858664639943656],[77.65136130610398,12.858664639943656]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335875,1744.226379,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,12.864593520818845],[77.65190029527444,12.864593520818845],[77.65190029527444,12.865132509989316],[77.65163080068922,12.865132509989316],[77.65163080068922,12.864593520818845]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336668,20913.23596,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,13.078841716081351],[77.65163080068922,13.078572221496115],[77.65055282234827,13.078572221496115],[77.65055282234827,13.078033232325643],[77.6508223169335,13.078033232325643],[77.6508223169335,13.07749424315517],[77.65109181151874,13.07749424315517],[77.65109181151874,13.077763737740407],[77.65216978985968,13.077763737740407],[77.65216978985968,13.07749424315517],[77.65270877903015,13.07749424315517],[77.65270877903015,13.078033232325643],[77.65243928444492,13.078033232325643],[77.65243928444492,13.078302726910879],[77.65216978985968,13.078302726910879],[77.65216978985968,13.078572221496115],[77.65190029527444,13.078572221496115],[77.65190029527444,13.078841716081351],[77.65163080068922,13.078841716081351]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336832,1742.461609,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,13.12249983888956],[77.65190029527444,13.12249983888956],[77.65190029527444,13.12303882806003],[77.65163080068922,13.12303882806003],[77.65163080068922,13.12249983888956]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336954,16551.25934,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,13.155917167458805],[77.65136130610398,13.155378178288334],[77.6508223169335,13.155378178288334],[77.6508223169335,13.154569694532626],[77.65216978985968,13.154569694532626],[77.65216978985968,13.155378178288334],[77.65190029527444,13.155378178288334],[77.65190029527444,13.155917167458805],[77.65136130610398,13.155917167458805]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336979,1742.187439,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,13.16211554291923],[77.65190029527444,13.16211554291923],[77.65190029527444,13.162654532089702],[77.65163080068922,13.162654532089702],[77.65163080068922,13.16211554291923]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337003,13937.1897,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.65109181151874,13.168044423794418],[77.65216978985968,13.168044423794418],[77.65216978985968,13.168313918379654],[77.6516308006892,13.168313918379654],[77.6516308006892,13.168852907550127],[77.65190029527444,13.168852907550127],[77.65190029527444,13.169122402135361],[77.65136130610398,13.169122402135361],[77.65136130610398,13.16858341296489],[77.65109181151874,13.16858341296489],[77.65109181151874,13.168044423794418]]],[[[77.65109181151874,13.168044423794418],[77.6508223169335,13.168044423794418],[77.6508223169335,13.167505434623946],[77.65055282234826,13.167505434623946],[77.65055282234826,13.166966445453475],[77.6508223169335,13.166966445453475],[77.6508223169335,13.16669695086824],[77.65109181151874,13.16669695086824],[77.65109181151874,13.168044423794418]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335674,2616.89209,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.65190029527444,12.810425109186436],[77.65216978985968,12.810425109186436],[77.65216978985968,12.810694603771672],[77.65190029527444,12.810694603771672],[77.65190029527444,12.810425109186436]]],[[[77.65136130610398,12.810155614601202],[77.65190029527444,12.810155614601202],[77.65190029527444,12.810425109186436],[77.65136130610398,12.810425109186436],[77.65136130610398,12.810155614601202]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335683,5233.736938,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.6516308006892,12.81285056045356],[77.6516308006892,12.812311571283088],[77.65216978985968,12.812311571283088],[77.65216978985968,12.813120055038796],[77.65190029527444,12.813120055038796],[77.65190029527444,12.81285056045356],[77.6516308006892,12.81285056045356]]],[[[77.65136130610398,12.81285056045356],[77.6516308006892,12.81285056045356],[77.6516308006892,12.813120055038796],[77.65136130610398,12.813120055038796],[77.65136130610398,12.81285056045356]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336089,11334.96588,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65190029527444,12.922534856644553],[77.65190029527444,12.921726372888847],[77.65163080068922,12.921726372888847],[77.65163080068922,12.92145687830361],[77.65216978985968,12.92145687830361],[77.65216978985968,12.921187383718374],[77.65324776820063,12.921187383718374],[77.65324776820063,12.921726372888847],[77.65216978985968,12.921726372888847],[77.65216978985968,12.922534856644553],[77.65190029527444,12.922534856644553]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336641,2614.227173,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,13.071295867694747],[77.65163080068922,13.071026373109511],[77.65190029527444,13.071026373109511],[77.65190029527444,13.070756878524275],[77.65216978985968,13.070756878524275],[77.65216978985968,13.071295867694747],[77.65163080068922,13.071295867694747]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336758,1742.601135,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.65216978985968,13.10228774499687],[77.65243928444492,13.10228774499687],[77.65243928444492,13.102557239582106],[77.65216978985968,13.102557239582106],[77.65216978985968,13.10228774499687]]],[[[77.65190029527444,13.102557239582106],[77.65216978985968,13.102557239582106],[77.65216978985968,13.10282673416734],[77.65190029527444,13.10282673416734],[77.65190029527444,13.102557239582106]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336902,2613.49823,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65136130610398,13.141364459856069],[77.65216978985968,13.141364459856069],[77.65216978985968,13.141633954441305],[77.65136130610398,13.141633954441305],[77.65136130610398,13.141364459856069]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337090,6096.945251,"{""geodesic"":false,""type"":""MultiPolygon"",""coordinates"":[[[[77.65243928444492,13.190951463539466],[77.65270877903015,13.190951463539466],[77.65270877903015,13.191220958124703],[77.65243928444492,13.191220958124703],[77.65243928444492,13.190951463539466]]],[[[77.65243928444492,13.191220958124703],[77.65243928444492,13.19202944188041],[77.65216978985968,13.19202944188041],[77.65216978985968,13.192298936465646],[77.65190029527444,13.192298936465646],[77.65190029527444,13.191490452709939],[77.65216978985968,13.191490452709939],[77.65216978985968,13.191220958124703],[77.65243928444492,13.191220958124703]]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336386,2614.938538,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65216978985968,13.002305253874367],[77.65216978985968,13.001766264703896],[77.65270877903015,13.001766264703896],[77.65270877903015,13.00203575928913],[77.65243928444492,13.00203575928913],[77.65243928444492,13.002305253874367],[77.65216978985968,13.002305253874367]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336621,1742.856445,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65190029527444,13.065366986819557],[77.65243928444492,13.065366986819557],[77.65243928444492,13.065636481404793],[77.65190029527444,13.065636481404793],[77.65190029527444,13.065366986819557]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336659,2614.180847,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65216978985968,13.075877275643757],[77.65216978985968,13.07560778105852],[77.65190029527444,13.07560778105852],[77.65190029527444,13.075338286473285],[77.65243928444492,13.075338286473285],[77.65243928444492,13.075877275643757],[77.65216978985968,13.075877275643757]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336958,2613.344238,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65163080068922,13.15618666204404],[77.65243928444492,13.15618666204404],[77.65243928444492,13.156456156629277],[77.65163080068922,13.156456156629277],[77.65163080068922,13.15618666204404]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335665,2616.921204,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[77.65216978985968,12.807730163334078],[77.65216978985968,12.807460668748844],[77.65243928444492,12.807460668748844],[77.65243928444492,12.807191174163608],[77.65270877903015,12.807191174163608],[77.65270877903015,12.807730163334078],[77.65216978985968,12.807730163334078]]]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
